,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label
0,79.92001701449576,4.476172194143703,67.18924972004478,95.69377990430623, 32.440063, 750.932161, 42.98319, 0.05724, 0.0432, 749.0, 42.9954, 0.057404, 11.055276, 57.286432, 0.035029, 0.000719, 0.346235, 1.867683, 22.966536, 56.20167, 0.408645,18.115742070392166,2.6406756355690044,9.942004971002484,34.863451481696686, 498.970423, 3299.068182, 499.469898, 353.855704, 611.331742, 1.72763,1
1,81.14405952544965,4.451609185671473,69.76744186046511,92.87925696594426, 31.693124, 739.626238, 41.76659, 0.05647, 0.04285, 736.0, 42.2541, 0.05741, 10.643564, 54.70297, 0.037528, 0.000696, 0.403915, 1.457223, 22.438276, 54.647987, 0.410597,17.790958986774196,2.0644333572893063,9.956853634251576,22.839741149600307, 476.865686, 3378.453488, 469.762184, 339.195424, 571.226298, 1.684063,1
2,83.19031978304035,4.64694442521178,68.41505131128848,101.18043844856662, 29.051346, 721.363855, 41.364121, 0.057342, 0.040273, 719.0, 37.065, 0.051551, 6.746988, 44.578313, 0.023397, 0.001274, 0.237518, 3.155746, 20.567248, 54.832096, 0.375095,17.92497853722156,2.7064132286968583,6.18110641804883,22.839741149600307, 1177.018716, 3369.488372, 852.189909, 837.204365, 866.916451, 1.03549,1
3,83.4201535076535,5.317863187422812,68.41505131128848,101.18043844856662, 30.990493, 719.416867, 46.916384, 0.065214, 0.043077, 716.0, 41.5128, 0.057979, 8.433735, 48.192771, 0.025722, 0.00112, 0.26808, 2.686689, 21.940024, 62.675054, 0.35006,16.796878575245845,3.06550156851502,6.18110641804883,22.05071664829107, 1456.893678, 3600.4125, 1086.153854, 1036.76067, 1133.396534, 1.093209,1
4,82.69076728828865,5.056606789996214,70.01166861143524,97.87928221859707, 30.862303, 725.703883, 45.166787, 0.062239, 0.042527, 723.0, 42.2541, 0.058443, 9.466019, 50.970874, 0.023655, 0.000281, 0.297301, 2.351697, 21.849502, 60.033188, 0.363957,16.765731519906957,2.5361684246989866,6.485785320505892,20.512820512820515, 980.525051, 3597.098765, 817.317695, 697.694748, 921.541355, 1.320837,1
5,81.13976426879623,5.903281166273734,66.3716814159292,100.50251256281408, 36.014162, 739.730198, 54.175058, 0.073236, 0.048686, 739.0, 48.9258, 0.066205, 16.089109, 55.940594, 0.017915, 0.000705, 0.243912, 3.060474, 25.497454, 72.239113, 0.352959,18.291862044871028,4.44688285824354,6.06366851945427,31.185031185031185, 1528.671646, 3308.818182, 1209.634414, 1087.194501, 1320.772103, 1.214844,0
6,81.73452909429679,5.074282746682889,66.3716814159292,99.66777408637874, 32.830622, 734.248157, 46.536228, 0.063379, 0.044713, 731.0, 42.9954, 0.058817, 12.285012, 53.071253, 0.016801, 0.000732, 0.241794, 3.092168, 23.243266, 61.627528, 0.377157,18.68433120896269,3.6306844235173426,5.772005772005772,25.423728813559322, 1133.681933, 3230.534091, 955.161621, 806.259109, 1083.795965, 1.344228,0
7,82.89985695608787,4.773378880890015,70.83825265643448,99.66777408637874, 29.809671, 723.891041, 42.613871, 0.058868, 0.04118, 722.0, 40.0302, 0.055443, 8.716707, 50.363196, 0.014653, 0.000804, 0.210057, 3.705769, 21.104238, 56.520594, 0.37339,19.052130245022795,3.8941963768167307,5.772005772005772,25.08361204013378, 1295.679375, 3166.935484, 1064.611501, 921.201531, 1190.874903, 1.292741,0
8,83.76487448057553,4.336740956028718,72.11538461538461,98.03921568627452, 28.781254, 716.402878, 38.141636, 0.05324, 0.040175, 714.0, 34.0998, 0.047759, 6.714628, 47.961631, 0.022081, 0.00101, 0.281438, 2.507425, 20.375915, 49.975999, 0.407714,18.989589864214235,3.2496358519276525,6.623978803267829,25.041736227045075, 872.365462, 3160.967742, 773.786672, 620.051361, 901.680618, 1.454203,0
9,83.94537401689585,4.821682171342512,69.60556844547564,98.03921568627452, 29.468676, 714.834928, 42.416164, 0.059337, 0.041224, 712.5, 38.5476, 0.054102, 9.330144, 46.411483, 0.024391, 0.001101, 0.265529, 2.720909, 20.862508, 56.2891, 0.370631,19.34964172717671,2.4497715395041935,11.273957158962796,24.34077079107505, 373.637669, 3105.574468, 462.759407, 265.625649, 598.109983, 2.251703,0
