,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label
0,112.8091014993086,5.132892862411965,80.53691275167785,123.71134020618557, 10.976965, 531.893238, 26.461946, 0.04975, 0.020638, 528.0, 13.3434, 0.025272, 0.711744, 3.202847, 0.004394, 0.000246, 0.140839, 6.044349, 7.768715, 36.624732, 0.212117,16.13582766885804,3.699970818591882,5.422993492407809,27.06359945872801, 1687.313432, 3758.194805, 1282.166383, 1201.023685, 1358.470969, 1.131094,1
1,114.83047151438858,4.029068804891377,85.22727272727273,125.26096033402924, 7.310664, 522.497382, 19.548811, 0.037414, 0.013992, 521.0, 8.8956, 0.017074, 0.34904, 1.570681, 0.005203, 0.000262, 0.105391, 8.438145, 5.17382, 27.161004, 0.190487,16.301280056846718,3.8955487050702495,5.982650314089142,29.85074626865672, 1541.095821, 3731.090909, 1265.33474, 1096.941827, 1413.811387, 1.288866,1
2,115.88382357195287,3.882362812129669,96.15384615384616,132.4503311258278, 6.066901, 517.771231, 17.783214, 0.034346, 0.011717, 518.0, 11.8608, 0.022897, 0.17331, 1.213172, 0.002166, 0.00009, 0.068053, 13.653004, 4.293636, 24.798058, 0.173144,17.150063715443295,4.0761044310429835,4.996668887408394,30.48780487804878, 1642.858571, 3552.45122, 1264.15943, 1168.908736, 1352.719667, 1.15725,1
3,115.83654990761036,3.598923441760034,96.15384615384616,132.4503311258278, 6.274208, 518.0, 16.5453, 0.031941, 0.012112, 517.0, 11.8608, 0.022942, 0.17301, 1.038062, 0.005183, 0.000372, 0.100224, 8.90599, 4.439853, 22.925626, 0.193663,17.632278004412587,3.7549402822631266,5.585552038726494,47.39336492890995, 1631.361373, 3461.97619, 1058.855918, 1160.541676, 946.305833, 0.8154,1
4,114.65621911875154,3.6454135899663114,99.66777408637874,124.22360248447205, 6.160968, 523.413428, 17.211915, 0.032884, 0.011771, 520.0, 11.8608, 0.022809, 0.176678, 1.060071, 0.001829, 0.000347, 0.098013, 9.013058, 4.360304, 23.965504, 0.181941,17.071395569989384,3.5186023038252907,7.929166116030131,37.57044458359424, 1411.024251, 3572.938272, 972.131708, 1003.999847, 939.18285, 0.935441,1
5,116.98511629523898,3.7153841358326787,102.21465076660989,133.92857142857142, 7.201207, 512.891938, 16.741423, 0.032641, 0.01404, 511.0, 14.826, 0.029014, 0.171527, 1.543739, 0.001907, 0.000102, 0.135355, 6.33474, 5.096182, 23.101621, 0.220598,20.920223436728957,3.0095657259027755,11.794770984863378,28.846153846153847, 506.403253, 2875.525253, 496.157508, 359.856131, 602.368749, 1.673915,0
6,118.071178047264,2.9083970757384856,103.27022375215147,123.71134020618557, 4.096415, 508.16129, 12.867038, 0.025321, 0.008061, 505.0, 8.8956, 0.017615, 0.0, 0.339559, 0.001453, 0.000091, 0.157876, 5.271439, 2.898859, 17.951792, 0.16148,19.121520238472318,2.666388879528962,11.794770984863378,24.281667341157426, 551.825459, 3154.612903, 503.195528, 392.324887, 593.710925, 1.513314,0
7,119.4648158423907,1.899300652188781,114.28571428571428,125.52301255230127, 3.501323, 502.242017, 8.115657, 0.016159, 0.006971, 502.0, 7.413, 0.014767, 0.0, 0.0, 0.009947, 0.000653, 0.147017, 5.736283, 2.477891, 11.215815, 0.220928,18.220293758194153,2.6398735304339147,11.881188118811881,24.51982018798529, 576.231196, 3308.113636, 531.123152, 409.681686, 629.55899, 1.536703,0
8,118.84078926544443,3.011917859707642,106.38297872340426,126.05042016806723, 4.495681, 504.883642, 13.032636, 0.025813, 0.008904, 503.0, 10.3782, 0.020633, 0.0, 0.0, 0.004757, 0.000177, 0.092889, 9.728256, 3.181615, 18.164958, 0.175151,16.885090051810966,3.318251799768387,7.5376884422110555,29.761904761904763, 976.098676, 3579.975309, 841.951498, 694.543168, 967.147577, 1.392495,0
9,117.49696617013421,3.051389785909922,106.38297872340426,138.24884792626727, 6.374763, 510.667235, 13.189228, 0.025827, 0.012483, 511.0, 11.8608, 0.023211, 0.170648, 0.511945, 0.008404, 0.000434, 0.150051, 5.612724, 4.511459, 18.109249, 0.249125,17.667833040223854,4.233535617368866,7.536741615374953,46.765393608729546, 1012.584829, 3430.6, 890.794779, 720.302785, 1033.534989, 1.434862,0
