,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label
0,86.0305263134217,5.725952468621827,72.02881152460985,102.21465076660989, 34.625135, 697.520468, 47.654805, 0.06832, 0.04964, 695.0, 45.9606, 0.06613, 8.187135, 39.766082, 0.019098, 0.000885, 0.293032, 2.366228, 24.555003, 62.388932, 0.393579,17.641795115171305,4.14570706600615,9.079903147699758,32.223415682062296, 1355.399691, 3426.375, 963.374739, 972.954761, 953.698489, 0.980208,1
1,87.46885189685659,6.463089152303461,72.02881152460985,106.19469026548674, 34.62087, 686.063584, 51.408549, 0.074933, 0.050463, 685.0, 53.3736, 0.077918, 7.514451, 39.884393, 0.018893, 0.001435, 0.201256, 3.892856, 24.550129, 68.509255, 0.358348,17.45714623164021,3.9846017032358083,10.970927043335161,32.223415682062296, 1024.694762, 3462.5, 875.659825, 736.420427, 995.612983, 1.351963,1
2,87.63876923163414,6.368158658913977,75.66204287515762,106.19469026548674, 22.168822, 684.649425, 48.941372, 0.071484, 0.03238, 695.0, 38.5476, 0.055464, 1.149425, 34.482759, 0.007226, 0.000176, 0.274348, 2.620636, 15.720919, 67.538253, 0.232771,18.49576090282874,4.097798743164598,10.972933430870519,31.948881789137385, 628.759147, 3361.09375, 617.495951, 451.172735, 747.693561, 1.657222,1
3,87.1548414105037,6.087959636986416,73.52941176470588,104.71204188481676, 24.59001, 688.601156, 47.964587, 0.069655, 0.03571, 695.0, 41.5128, 0.059731, 2.890173, 42.774566, 0.008726, 0.000175, 0.289772, 2.430973, 17.438062, 65.709651, 0.265381,16.33108692875251,3.2690869227762547,11.689070718877849,31.94888178913738, 733.251192, 3655.233333, 726.610017, 525.34864, 883.138177, 1.681052,1
4,86.70041934810142,4.526845977289464,73.52941176470588,100.33444816053512, 24.575817, 692.197674, 36.940388, 0.053367, 0.035504, 689.5, 36.3237, 0.052681, 3.488372, 45.930233, 0.034718, 0.000246, 0.453451, 1.198218, 17.426678, 49.206055, 0.354157,15.316193338849837,1.8647035921347221,11.655011655011656,20.56907781967775, 589.681835, 3937.107143, 545.70161, 424.55455, 644.464064, 1.517977,1
5,86.37893832833885,3.6687857263471413,76.43312101910827,96.7741935483871, 22.924941, 694.74269, 30.335446, 0.043664, 0.032998, 693.0, 32.6172, 0.047067, 1.169591, 42.105263, 0.041014, 0.000298, 0.491028, 1.029288, 16.257577, 39.742369, 0.409074,15.489410065735365,1.7638322698144815,11.158638646085178,18.51280468991052, 521.186325, 3851.428571, 499.080891, 374.683424, 598.143631, 1.596397,1
6,86.81229896766015,4.251671976070882,76.43312101910827,99.17355371900827, 25.271508, 691.156977, 34.339785, 0.049684, 0.036564, 691.5, 36.3237, 0.052529, 4.069767, 46.511628, 0.046293, 0.00017, 0.619563, 0.610361, 17.920788, 45.024663, 0.398022,13.763496867771394,2.166437917138605,10.589481115425343,17.964071856287426, 526.138607, 4366.88, 729.150437, 378.829887, 959.066544, 2.531655,1
7,86.58576689716742,3.976941149182303,78.63695937090432,99.17355371900827, 24.8489, 693.0, 32.159507, 0.046406, 0.035857, 692.0, 34.0998, 0.049277, 2.906977, 48.255814, 0.060214, 0.00033, 0.771771, 0.290247, 17.62073, 41.751721, 0.422036,14.02155253372058,1.672151675095215,10.589481115425343,16.79261125104954, 476.663141, 4290.04, 586.385573, 341.801345, 755.558019, 2.210518,1
8,87.50814863595157,3.9797429247892047,78.63695937090432,101.35135135135135, 21.09461, 685.751445, 31.420471, 0.045819, 0.030761, 684.0, 28.1694, 0.041183, 0.0, 39.306358, 0.037242, 0.000134, 0.467233, 1.136665, 14.954345, 41.621453, 0.359294,16.275499288140555,1.1817700721549338,13.43784994400896,19.071837253655435, 434.281809, 3702.966667, 314.165614, 312.346964, 315.973798, 1.011612,1
9,99.98212259633677,7.368043890495247,83.68200836820084,117.6470588235294, 19.532154, 600.160804, 45.127029, 0.075192, 0.032545, 593.0, 41.5128, 0.070005, 3.015075, 20.100503, 0.005837, 0.000195, 0.105473, 8.447754, 13.846016, 62.331988, 0.222133,15.412516668225678,5.881068832290101,6.778895040108462,48.939641109298535, 1883.294133, 4094.56, 1737.08494, 1360.253509, 2045.638915, 1.503866,0
