,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label
0,64.99380660072832,5.998254602636715,52.35602094240838,85.9598853868195, 70.002643, 923.734375, 86.782875, 0.093948, 0.075782, 927.5, 75.6126, 0.081523, 43.75, 75.78125, 0.032714, 0.000558, 0.427157, 1.324003, 49.695328, 112.738295, 0.440803,13.613362667771813,3.279031250779445,8.680555555555555,23.904382470119526, 1089.463749, 4404.791667, 1119.623655, 784.098932, 1375.610091, 1.754383,1
1,64.96311833841912,4.915813368671189,54.347826086956516,80.0, 60.98709, 923.914062, 72.209453, 0.078156, 0.066009, 921.5, 69.6822, 0.075618, 42.1875, 80.46875, 0.066946, 0.001261, 0.576503, 0.715759, 43.285587, 91.519305, 0.472967,12.94192853147606,3.6787496365344445,7.173601147776183,23.603461841070025, 1313.702056, 4547.869565, 1322.110341, 945.288339, 1613.189842, 1.706558,1
2,64.07336337590874,5.368163090726177,54.39709882139619,80.0, 64.480012, 937.52381, 79.42712, 0.08472, 0.068777, 933.0, 81.543, 0.087399, 43.650794, 76.190476, 0.037615, 0.000883, 0.32077, 2.094022, 45.774417, 102.257998, 0.447637,12.382743725323566,4.1217187277606495,7.1701720841300185,23.603461841070025, 1346.761477, 4982.727273, 1670.582339, 975.819619, 2151.61957, 2.204936,1
3,64.19352177014068,7.142852678251216,52.72407732864675,82.19178082191782, 73.071285, 935.582677, 103.934613, 0.111091, 0.078102, 942.0, 118.608, 0.125911, 47.244094, 78.740157, 0.023313, 0.00051, 0.268572, 2.701539, 51.862227, 137.488077, 0.377213,9.691391393099817,3.108297050944091,5.765904285988852,18.547140649149924, 1253.014498, 6090.8125, 2066.379708, 910.762287, 2776.753905, 3.048824,1
4,63.10946533912654,8.63460331476847,47.61904761904762,82.75862068965517, 92.417007, 951.144, 131.350473, 0.138097, 0.097164, 963.0, 169.0164, 0.17551, 48.8, 85.6, 0.007975, 0.000125, 0.153488, 5.499526, 65.606236, 173.963072, 0.377127,6.903364671774758,0.9704102489598159,5.461993627674102,9.090909090909092, 1996.464102, 8796.75, 1465.617222, 1480.224341, 1450.863047, 0.980164,1
5,61.84753801472989,8.726509972763267,47.61904761904762,82.75862068965517, 103.76989, 970.704918, 137.160562, 0.1413, 0.106902, 993.0, 174.2055, 0.175434, 48.360656, 83.606557, 0.015828, 0.001419, 0.177756, 4.536038, 73.681465, 179.542976, 0.410383,6.325162562099798,1.002568453606718,4.517391959042313,9.089531889107711, 2278.830889, 9612.6, 1870.235113, 1709.041902, 2018.59717, 1.181128,1
6,62.476832029429985,9.945353585009437,36.78724708767627,90.22556390977444, 101.056077, 953.92, 143.138699, 0.150053, 0.105938, 991.0, 177.912, 0.179528, 46.4, 76.8, 0.007253, 0.000482, 0.130568, 6.592408, 71.712391, 188.523297, 0.38039,5.219413750037289,0.8129332649879963,3.9172161650453745,6.815858230148812, 2656.217612, 11431.5, 2277.961808, 2019.87845, 2509.64361, 1.242473,1
7,63.025797344382354,9.975730236170048,50.0417014178482,90.22556390977444, 87.034523, 953.483871, 147.226251, 0.154409, 0.091281, 976.0, 191.9967, 0.196718, 37.903226, 73.387097, 0.003405, 0.000088, 0.08909, 10.198887, 61.791714, 199.460439, 0.309794,4.796072020588296,0.5156232932285807,3.918495297805643,5.62271577171774, 1587.10195, 12867.666667, 1504.851709, 1017.760212, 1869.042932, 1.836428,1
8,63.62808484430933,7.581091294307859,50.0417014178482,87.97653958944281, 71.596592, 943.753968, 113.449103, 0.12021, 0.075864, 935.0, 111.9363, 0.119718, 36.507937, 74.603175, 0.005861, 0.000071, 0.140235, 6.118756, 50.826928, 151.306099, 0.335921,10.307120310489182,4.920625456793515,4.476275738585497,18.083182640144663, 2083.087357, 5956.823529, 3710.08661, 1465.790594, 5037.950302, 3.437019,1
9,65.62899326178608,5.675758020150585,53.81165919282511,81.74386920980926, 68.732151, 914.969231, 81.222533, 0.088771, 0.07512, 911.0, 70.4235, 0.077304, 41.538462, 76.153846, 0.031942, 0.000376, 0.363394, 1.740058, 48.786127, 103.219426, 0.472645,15.186836614079224,3.5801854060585656,9.242144177449168,23.990403838464616, 681.93173, 3943.222222, 1039.56279, 491.627148, 1385.526736, 2.818247,1
10,84.61443902664062,12.241979222560511,69.28406466512702,120.24048096192385, 31.507601, 709.712575, 98.052611, 0.138158, 0.044395, 729.0, 115.6428, 0.158632, 11.377246, 44.311377, 0.006876, 0.000441, 0.316961, 2.090776, 22.305046, 136.05655, 0.16394,19.650332471505816,6.870863269804564,8.830022075055188,42.13483146067416, 1668.386972, 3146.114286, 1309.547739, 1196.962928, 1413.191534, 1.180648,0
11,94.92239969650956,14.061443757045867,70.01166861143524,126.05042016806723, 31.006813, 632.12766, 95.008779, 0.1503, 0.049052, 630.0, 100.8168, 0.160027, 9.574468, 42.553191, 0.002115, 0.000082, 0.178143, 4.574704, 21.980585, 132.584061, 0.165786,18.325303297443448,7.956747564306025,7.2210855698640035,51.41388174807198, 2423.2979, 3576.655172, 1766.832624, 1743.049237, 1790.300086, 1.027108,0
12,91.20988036914733,13.869780139624456,62.11180124223603,126.05042016806723, 35.453177, 658.149171, 99.98047, 0.151912, 0.053868, 656.0, 97.8516, 0.149164, 13.812155, 50.828729, 0.002631, 0.000634, 0.139105, 5.947994, 25.116432, 138.793534, 0.180963,17.05637239750007,9.405078805234274,4.335886688827865,51.41388174807198, 2899.796163, 3750.0, 2991.148967, 2088.013844, 3678.877882, 1.761903,0
